Time (h),CSF total tracer content (mmol),PAR total tracer content (mmol),PVS art. total tracer content (mmol),PVS vein total tracer content (mmol),PVS cont. total tracer content (mmol)
1.3666666666666667,0.40094543097868607,0.002872576214547268,0.0010726460094506592,0.00010325730238928433,-7.124913914576465e-22
1.4,0.4106049077974291,0.0030158813638579427,0.0012544555964695136,0.00011835939965706067,-8.524489349002637e-22
1.4333333333333333,0.41968472320936523,0.003159593972305099,0.0014583255174734832,0.00013507948691335406,-1.0128250927371115e-21
1.4666666666666666,0.42818347883493163,0.003303509444180532,0.00168575157723971,0.0001535183317716378,-1.1956137974662857e-21
1.5,0.4360997846676165,0.003447432701751648,0.0019382111348980843,0.00017377587615985998,-1.4029374174165664e-21
1.5333333333333334,0.44343227407402747,0.003591176853617276,0.002217149720991691,0.00019595077663878585,-1.6370628602078535e-21
1.5666666666666667,0.4501796198836867,0.0037345619824203403,0.002523966331938246,0.00022014004792407296,-1.9004204161443296e-21
1.6,0.45634055148687674,0.003877414056827418,0.0028599974825401554,0.00024643880743759614,-2.195625101722849e-21
1.6333333333333333,0.46191387274361667,0.0040195639840954756,0.0032265002132394684,0.0002749401064193167,-2.5255002035754952e-21
1.6666666666666667,0.4668984804025259,0.004160846824079283,0.003624634356138351,0.0003057348258051243,-2.8931027050071886e-21
1.7,0.4712933826416473,0.004301101185033955,0.004055444451945911,0.0003389116137983065,-3.301750297780265e-21
1.7333333333333334,0.47509771728131767,0.004440168817334882,0.004519841772398596,0.00037455684642862544,-3.755049729968354e-21
1.7666666666666666,0.4783107691833767,0.004577894414357544,0.005018586936452833,0.0004127546008386771,-4.256926300178315e-21
1.8,0.48093198634410184,0.004714125621249428,0.0055522736136452405,0.00045358664135589907,-4.811654361176152e-21
1.8333333333333333,0.48296099420986155,0.00484871324319278,0.006121313786342148,0.0004971324283131451,-5.423888726121981e-21
1.8666666666666667,0.48439760778999735,0.004981511635919084,0.006725924997170856,0.0005434691671630031,-6.098696867664863e-21
1.9,0.4852418412116897,0.005112379253555423,0.007366119942442317,0.0005926719194568385,-6.841591760382612e-21
1.9333333333333333,0.48549391444817463,0.005241179322938452,0.008041698691047223,0.0006448137972712751,-7.658565143630482e-21
1.9666666666666666,0.48515425705206244,0.005367780609685277,0.008752243715847582,0.0006999662589163797,-8.556120883410835e-21
2.0,0.48422350883241416,0.005492058239699699,0.009497117826130212,0.0007581995170450973,-9.541308000290769e-21
2.033333333333333,0.4832574682595653,0.005614497612242388,0.01027546499067638,0.0008195830617099207,-1.0621752818422535e-20
2.066666666666667,0.48225672530521424,0.005735448329067922,0.01108621394686216,0.0008841862917205005,-1.1805689589821012e-20
2.1,0.4812221505956686,0.005855183306113645,0.011928084407024257,0.0009520792391028771,-1.3101988866875216e-20
2.1333333333333333,0.48015485532842306,0.005973929345058221,0.012799595603543816,0.0010233333647310565,-1.4520182839712254e-20
2.1666666666666665,0.479056161950658,0.006091884934957042,0.013699076862368447,0.001098022399195658,-1.6070486825024867e-20
2.2,0.47792757980071626,0.0062092314241206144,0.014624679863822532,0.0011762232019654907,-1.77638160879084e-20
2.2333333333333334,0.47677078332057005,0.0063261403248025755,0.01557439224142892,0.001258016613257388,-1.9611797194838107e-20
2.2666666666666666,0.47558759175548837,0.006442778192112654,0.0165460521846586,0.0013434882753207708,-2.1626773130254223e-20
2.3,0.4743799498203131,0.006559309917322455,0.017537363748625565,0.001432729401398939,-2.3821801458055392e-20
2.3333333333333335,0.4731499090700963,0.006675900963528591,0.01854591262869495,0.0015258374703464982,-2.6210644870964425e-20
2.3666666666666667,0.47189960983018586,0.0067927188895229315,0.019569182223812275,0.001622916822804835,-2.8807753545541015e-20
2.4,0.4706312635926713,0.006909934391099455,0.020604569879871703,0.0017240791321632574,-3.16282388105555e-20
2.433333333333333,0.4693471358073291,0.0070277220097283485,0.021649403263761264,0.0018294437220751725,-3.4687837744160516e-20
2.466666666666667,0.46804952900557534,0.007146260603226293,0.02270095686127866,0.0019391377036855363,-3.8002868442737914e-20
2.5,0.4667407662092494,0.007265733634680662,0.023756468612621953,0.002053295910733332,-4.1590175851343386e-20
2.533333333333333,0.4654231745950398,0.007386329309898195,0.02481315669645917,0.002172060618972438,-4.5467068209394305e-20
2.566666666666667,0.4640990694154238,0.007508240576793808,0.025868236450664796,0.0022955810465938487,-4.9651244340005323e-20
2.6,0.46277073821258935,0.007631664989920888,0.02691893738056404,0.002424012642718412,-5.4160712189796283e-20
2.6333333333333333,0.4614404254034182,0.007756804437912205,0.027962520161257214,0.002557516179795105,-5.901369920045975e-20
2.6666666666666665,0.4601103173529123,0.007883864729665527,0.02899629349639357,0.002696256671618971,-6.422855525751792e-20
2.7,0.45878252808842535,0.008013055035757194,0.030017630657334045,0.002840402141144479,-6.982364911135733e-20
