Time (h),BA_PVS_concentration_mmol_l,BA_outside_PVS_concentration_mmol_l,BA_peak_time_h,BA_lag_time_h,BA_FTA_time_h,MCA-L_PVS_concentration_mmol_l,MCA-L_outside_PVS_concentration_mmol_l,MCA-L_peak_time_h,MCA-L_lag_time_h,MCA-L_FTA_time_h,MCA-R_PVS_concentration_mmol_l,MCA-R_outside_PVS_concentration_mmol_l,MCA-R_peak_time_h,MCA-R_lag_time_h,MCA-R_FTA_time_h,MCA2-L_PVS_concentration_mmol_l,MCA2-L_outside_PVS_concentration_mmol_l,MCA2-L_peak_time_h,MCA2-L_lag_time_h,MCA2-L_FTA_time_h,MCA2-R_PVS_concentration_mmol_l,MCA2-R_outside_PVS_concentration_mmol_l,MCA2-R_peak_time_h,MCA2-R_lag_time_h,MCA2-R_FTA_time_h,ACA-A2_PVS_concentration_mmol_l,ACA-A2_outside_PVS_concentration_mmol_l,ACA-A2_peak_time_h,ACA-A2_lag_time_h,ACA-A2_FTA_time_h,ACA-A3_PVS_concentration_mmol_l,ACA-A3_outside_PVS_concentration_mmol_l,ACA-A3_peak_time_h,ACA-A3_lag_time_h,ACA-A3_FTA_time_h
7.666666666666667,0.005619449578214538,0.0818052480074012,,,,0.1871128805550196,1.0501152553068627,,,,0.08318565376715813,1.4508997367369756,,,,0.7652499533726289,1.8390678997502596,,,,0.7923406682022974,1.9286218291712987,,,,0.894576927470758,1.8539053056958092,,,,1.8618246514509265,4.399733490242133,,,
7.7,0.00557446683023084,0.08114075112764803,,,,0.1830139873995181,1.028259909103097,,,,0.08177658967076543,1.4307928960394396,,,,0.7486703863035133,1.8075409480325617,,,,0.7801009354616124,1.905127799552464,,,,0.8783070755961547,1.8218666067001958,,,,1.829819501698188,4.334014572220676,,,
7.733333333333333,0.005530045158837386,0.08048496515339991,,,,0.17904464175771315,1.0069828397733513,,,,0.08040861624089102,1.411059961817639,,,,0.7325070690781184,1.776371886192302,,,,0.7681006463134277,1.8817910616662574,,,,0.8624131619363636,1.7904125710351202,,,,1.7982492644630022,4.268301362594649,,,
7.766666666666667,0.005486176380278862,0.07983774042583196,,,,0.1751997360642378,0.9862678384715471,,,,0.07908001460763456,1.3916921552651667,,,,0.716749264505541,1.745566618587531,,,,0.7563351819715923,1.8586167455840108,,,,0.846885219156001,1.759536676946505,,,,1.7671145483241353,4.202644110047618,,,
7.8,0.005442852731596466,0.07919893520946342,,,,0.1714743989031116,0.9660991212862405,,,,0.07778915482648234,1.3726809306890968,,,,0.7013865148913696,1.7151305345927574,,,,0.7447999878228062,1.8356097322573757,,,,0.8317135755278281,1.7292321986859955,,,,1.7364157859122828,4.1370914960247145,,,
7.833333333333333,0.005400066813520789,0.07856841476243882,,,,0.16786398277172038,0.9464613206987375,,,,0.07653449082099367,1.3540179703737767,,,,0.6864086347253164,1.6850685198008357,,,,0.7334905728339125,1.812774656722132,,,,0.8168888448573909,1.6994922251725881,,,,1.706153224427382,4.071690584927746,,,
7.866666666666666,0.0053578115393021685,0.07794605049820025,,,,0.1643640525172131,0.9273394770268382,,,,0.07531455561922822,1.335695179382296,,,,0.6718057035046268,1.6553849678368193,,,,0.7224025090871343,1.790115911511957,,,,0.8024019167884024,1.670309677953725,,,,1.6763269176568858,4.0064867819555445,,,
7.9,0.005316080089011022,0.07733171923145069,,,,0.16097037440884857,0.9087190298732808,,,,0.07412795686715028,1.3177046803184533,,,,0.657568058702658,1.626083792712905,,,,0.7115314314249458,1.767637650269791,,,,0.788243947478264,1.6416773284665973,,,,1.646936719432965,3.9415237983068336,,,
7.933333333333334,0.005274865868872482,0.0767253025017968,,,,0.1576789058115359,0.8905858095958195,,,,0.07297337260316539,1.3000388080696381,,,,0.6436862888900196,1.5971684416559957,,,,0.700873037187383,1.745343791543875,,,,0.774406350632508,1.6135878146023173,,,,1.6179822784623614,3.8768436234430967,,,
7.966666666666667,0.005234162475228841,0.07612668596891195,,,,0.15448578542748578,0.8729260288139233,,,,0.07184954727881704,1.2826901045488415,,,,0.6301512270138363,1.5686419083420107,,,,0.6904230860257672,1.7232380227551416,,,,0.7608807888864983,1.586033656577339,,,,1.5894630344593697,3.8124865040931755,,,
8.0,0.005193963662750595,0.07553575887347773,,,,0.15138732407451655,0.8557262739653674,,,,0.07075528801149908,1.265651313451973,,,,0.616953943839148,1.5405067464738342,,,,0.6801773997779775,1.7013238043224592,,,,0.747659165522413,1.5590072721182293,,,,1.561378215510023,3.7484909296687046,,,
8.033333333333333,0.0051542633165421676,0.07495241355855063,,,,0.1483799959711398,0.838973496924431,,,,0.0696894610558251,1.2489153750448068,,,,0.6040857415550357,1.5127650836426925,,,,0.6701318623915928,1.679604373932076,,,,0.7347336165093966,1.5325009909674079,,,,1.5337268365939483,3.684893623750476,,,
8.066666666666666,0.005115055427812006,0.07437654504636139,,,,0.14546043050007476,0.8226550066920186,,,,0.06865098848104038,1.232475420992166,,,,0.591538147546877,1.4854186354156949,,,,0.6602824198823747,1.6580827509377154,,,,0.722096502854681,1.5065070687189124,,,,1.506507699189437,3.621729541299536,,,
8.1,0.005076334072798743,0.07380805066588923,,,,0.1426254044233174,0.8067584611667847,,,,0.06763884504256736,1.2163247692403982,,,,0.579302908335074,1.4584687195953423,,,,0.6506250803167144,1.6367617408778428,,,,0.7097404032535378,1.4810176999945732,,,,1.4797193918870004,3.5590318712434192,,,
8.133333333333333,0.00503809339466573,0.07324682972686795,,,,0.139871834523306,0.7912718590052111,,,,0.06665205523644456,1.2004569189627814,,,,0.5673719836796947,1.4319162705998614,,,,0.6411559138077831,1.6156439400969451,,,,0.6976581070260338,1.4560250309721496,,,,1.4533602919369577,3.496832044086994,,,
8.166666666666666,0.005000327588095543,0.07269278323617173,,,,0.13719677064608754,0.7761835315775935,,,,0.06568969052604916,1.1848655455761787,,,,0.5557375408497033,1.4057618539162922,,,,0.6318710525161938,1.5947317404578871,,,,0.6858426073287467,1.4315211712780693,,,,1.4274285676573846,3.4351597441987205,,,
8.2,0.0049630308863342154,0.07214581365280417,,,,0.1345973891236936,0.761482135025984,,,,0.0647508667310938,1.1695444958361039,,,,0.5443919490547948,1.3800056805813463,,,,0.6227666906470296,1.5740273341328574,,,,0.6742870946298369,1.4074982052583538,,,,1.4019221816299492,3.374042926426421,,,
8.233333333333333,0.00492619755045189,0.07160582467796942,,,,0.1320709865541828,0.7471566424293395,,,,0.06383474156945265,1.154487783016275,,,,0.5333277740373207,1.3546476216480778,,,,0.613839084436084,1.5535327184608014,,,,0.6629849504361601,1.383948202642171,,,,1.376838894612759,3.3135078367018878,,,
8.266666666666667,0.004889821860602718,0.07107272107694593,,,,0.1296149739189978,0.7331963360803836,,,,0.0629405123429072,1.1396895821777633,,,,0.5225377728213223,1.329687222599396,,,,0.605084552119089,1.5332497008597368,,,,0.6519297412614166,1.360863228613166,,,,1.352176270101232,3.2535790363002857,,,
8.3,0.004853898109081826,0.07054640852971042,,,,0.12722687101842084,0.7195907998780624,,,,0.062067413758408074,1.1251442255319692,,,,0.5120148886153492,1.3051237176723887,,,,0.596499473878606,1.5131799037828142,,,,0.6411152128246836,1.3382353533043536,,,,1.327931679470194,3.1942794294284873,,,
8.333333333333334,0.00481842059499148,0.0700267935074716,,,,0.12490430120699375,0.7063299118388671,,,,0.06121471587692645,1.1108461979008617,,,,0.5017522458654295,1.280956044060291,,,,0.5880802917640803,1.4933247697075596,,,,0.6305352844690424,1.3160566607328856,,,,1.304102307632793,3.1356302938257072,,,
8.366666666666667,0.00478338362034197,0.0695137831724748,,,,0.12264498641179528,0.6934038367297825,,,,0.06038172218242121,1.096790132277201,,,,0.4917431454543542,1.25718285596168,,,,0.5798235095813368,1.473685566148207,,,,0.6201840437903879,1.2943192571914224,,,,1.2806851591544173,3.0776513140700987,,,
8.4,0.004748781487425425,0.06900728529862814,,,,0.1204467424174448,0.680803018825143,,,,0.059567767763873285,1.0829708054868283,,,,0.4819810600432632,1.2338025384492022,,,,0.5717256927485113,1.4542633906816214,,,,0.610055741466906,1.2730152791131686,,,,1.2576770647625075,3.020360617296108,,,
8.433333333333334,0.004714608497312825,0.06850720821067817,,,,0.11830747440262782,0.6685181747892547,,,,0.05877221760374263,1.0693831339545286,,,,0.47245962955141335,1.2108132211327045,,,,0.5637834681160863,1.4350591759778406,,,,0.6001447862800824,1.252136900427908,,,,1.235074688196003,2.96377481103911,,,
8.466666666666667,0.004680858949335687,0.06801346073983286,,,,0.1162251727138141,0.6565402866862483,,,,0.05799446496658281,1.0560221695744485,,,,0.46317265676993913,1.188212791594124,,,,0.5559935237492868,1.4160736948267814,,,,0.5904457403185189,1.2316763394265047,,,,1.2128745333410684,2.9079090229362223,,,
8.5,0.00464752714142471,0.06752595219388703,,,,0.11419790886266995,0.6448605951182962,,,,0.057233929881907945,1.0428830956856174,,,,0.45411410310538547,1.1659989085738844,,,,0.5483526086716655,1.3973075651532183,,,,0.5809533143562072,1.2116258651514755,,,,1.1910729516026912,2.852776942024839,,,
8.533333333333333,0.004614607371187764,0.06704459234005751,,,,0.11222383173445159,0.6334705924930013,,,,0.05649005771574611,1.0299612231526831,,,,0.445278084448796,1.1441690148908084,,,,0.5408575325691931,1.3787612550126358,,,,0.5716623633973094,1.191977803331227,,,,1.169666149464724,2.798390861393418,,,
8.566666666666666,0.004582093937619124,0.0665692913988741,,,,0.11030116399540646,0.6223620164204835,,,,0.05576231782563253,1.0172519865516354,,,,0.4366588671661695,1.1227203500797192,,,,0.5335051654546211,1.3604350875610567,,,,0.5625678823798653,1.1727245418755503,,,,1.1486501961939202,2.74476172195219,,,
8.6,0.004549981143340894,0.06609996004760886,,,,0.10842819868791005,0.6115268432404423,,,,0.05505020229409993,1.0047509404599655,,,,0.4282508642061454,1.1016499627329441,,,,0.5262924372922868,1.3423292459924507,,,,0.5536650020312196,1.153858535949849,,,,1.1280210316464645,2.6918991571046096,,,
8.633333333333333,0.004518263297286124,0.06563650943184997,,,,0.10660329600272765,0.600957281679235,,,,0.05435322473600712,0.9924537558504308,,,,0.4200486313208632,1.0809547225338727,,,,0.5192163375838778,1.3244437784377618,,,,0.5449489848683199,1.1353723126454427,,,,1.1077744741383997,2.639811538113585,,,
8.666666666666666,0.004486934717741079,0.0651788511839466,,,,0.10482488021841024,0.5906457666368008,,,,0.05367091917531711,0.9803562165873492,,,,0.4120468633960146,1.0606313319725482,,,,0.512273914915987,1.3067786028200723,,,,0.5364152213363872,1.117258475263099,,,,1.0879062283442344,2.5885060199695213,,,
8.7,0.004455989735671725,0.06472689744716228,,,,0.10309143679842343,0.580584953103076,,,,0.053002838987190805,0.9684542160241423,,,,0.4042403908862199,1.0406763377349773,,,,0.5054622764705523,1.2893335116608096,,,,0.5280592260797858,1.0995097072267008,,,,1.0684118931907753,2.5379885875800996,,,
8.733333333333333,0.004425422698266609,0.06428056090447937,,,,0.10140150963715994,0.5707677102033665,,,,0.05234855590150112,0.9567437537006604,,,,0.39662417635196195,1.0210861417594512,,,,0.49877858749950305,1.2721081768323304,,,,0.5198766343392554,1.0821187756437072,,,,1.04928696971597,2.4882641021143663,,,
8.766666666666667,0.004395227972634959,0.06383975481109701,,,,0.09975369844650588,0.5611871153719923,,,,0.05170765906410028,0.9452209321386672,,,,0.3891933110944359,1.0018570119546797,,,,0.4922200707651312,1.2551021542525824,,,,0.5118631984699625,1.0650785345287193,,,,1.0305268688651414,2.4393363473460568,,,
8.8,0.004365399949605139,0.06340439302975683,,,,0.09814665627512216,0.5518364486533759,,,,0.051079754152385776,0.933881953733731,,,,0.3819430118847909,0.9829850925759102,,,,0.48578400594785626,1.2383148885179105,,,,0.5040147845751337,1.0483819277061934,,,,1.01212691919955,2.3912080758530174,,,
8.833333333333334,0.004335933047574403,0.06297439006811795,,,,0.09657908715306238,0.5427091871296188,,,,0.05046446254191349,0.9227231177416639,,,,0.37486861778437247,0.9644664142565366,,,,0.4794677290231882,1.2217457174704127,,,,0.49632736925030113,1.032021991407912,,,,0.9940823744946186,2.343881054941368,,,
8.866666666666667,0.004306821716366458,0.06254966111748451,,,,0.09504974385478139,0.5337989994734871,,,,0.04986142052099536,0.9117408173575459,,,,0.3679655870526979,0.9462969036938672,,,,0.4732686316097823,1.205393876696566,,,,0.488797036433476,1.0159918565805008,,,,0.9763884212075062,2.2973561121741315,,,
8.9,0.004278060441058392,0.06213012209226456,,,,0.0935574257739975,0.5250997406256371,,,,0.0492702785504007,0.9009315368853192,,,,0.3612294941400317,0.9284723929888492,,,,0.4671841602905633,1.1892585039541554,,,,0.481419974356795,1.0002847509178494,,,,0.9590401857958946,2.2516331803949914,,,
8.933333333333334,0.0042496437457433065,0.061715689669610614,,,,0.09210097690425237,0.5166054465947947,,,,0.048690700565448074,0.8902918489958574,,,,0.3546560267615548,0.9109886286405547,,,,0.46121181590893556,1.1733386435248077,,,,0.47419247259544667,0.9848940006328963,,,,0.9420327418719887,2.2067113421481332,,,
8.966666666666667,0.00422156619719943,0.06130628132875786,,,,0.09067928391937469,0.5083103293795352,,,,0.048122363317936026,0.8798184120713879,,,,0.34824098305024836,0.8938412801971561,,,,0.4553491528421328,1.157633250489712,,,,0.4671109192099015,0.9698130319827992,,,,0.9253611171776805,2.1625888734050753,,,
9.0,0.004193822408440593,0.06090181538963717,,,,0.08929127434838985,0.5002087720102242,,,,0.0475649557555113,0.8695079676341074,,,,0.34198026878574256,0.8770259485659884,,,,0.4495937782537681,1.142141194926349,,,,0.46017179797767593,0.9550353725610978,,,,0.9090203003687447,2.1192632865188124,,,
9.033333333333333,0.004166407042126693,0.06050221105039741,,,,0.08793591483973698,0.49229532370960655,,,,0.047018178436215904,0.8593573378568099,,,,0.33586989469649986,0.8605381739860388,,,,0.4439433513276339,1.1268612660242907,,,,0.45337168571107855,0.9405546523700109,,,,0.8930052475976586,2.076731372334586,,,
9.066666666666666,0.0041393148138163085,0.06010738842352343,,,,0.0866122095099532,0.48456469517047407,,,,0.046481742976088876,0.8493634231533376,,,,0.32990597383282366,0.8443734436669152,,,,0.438395582484793,1.111792176118356,,,,0.4467072496575694,0.9263646046855897,,,,0.8773108888863138,2.03498924139506,,,
9.1,0.004112540495046776,0.05971726857028449,,,,0.08531919837226445,0.4770117539487856,,,,0.0459553715278252,0.8395231998466656,,,,0.32408471900829633,0.8285271990989708,,,,0.43294823258595283,1.0969325646376107,,,,0.44017524497953403,0.9124590667279874,,,,0.861932134281432,1.99403236418574,,,
9.133333333333333,0.004086078916230074,0.059331773533293546,,,,0.08405595584078743,0.46963151997055713,,,,0.045438796288614205,0.8298337179124357,,,,0.3184024403073668,0.8129948430398048,,,,0.4275991121210808,1.0822810019689033,,,,0.4337725123104591,0.8988319801486502,,,,0.8468638797869193,1.953855610373996,,,
9.166666666666666,0.004059924969355368,0.05895082636699596,,,,0.08282158930629306,0.46241916115080217,,,,0.044931759035392246,0.8202920987957646,,,,0.31285554265691135,0.7977717461828772,,,,0.42234608038816523,1.0678359932338088,,,,0.42749597538463757,0.8854773913458172,,,,0.8321010130687462,1.9144532870021527,,,
9.2,0.004034073610491677,0.058574351165946364,,,,0.08161523777971562,0.4553699891227637,,,,0.04443401068585098,0.8108955332991775,,,,0.30744052345969314,0.7828532535143896,,,,0.41718704466295276,1.0535959819780285,,,,0.42134263873769284,0.8723894516192412,,,,0.8176384189291601,1.8758191756017408,,,
9.233333333333333,0.004008519862086184,0.05820227309076376,,,,0.08043607059981042,0.4484794550756361,,,,0.04394531088364282,0.8016412795395369,,,,0.3021539702877484,0.7682346903649752,,,,0.41211995936144463,1.0395593537724637,,,,0.41530958547534114,0.8595624171746237,,,,0.8034709845481814,1.8379465682022293,,,
9.266666666666667,0.0039832588150557815,0.05783451839168702,,,,0.07928328620156745,0.4417431456989607,,,,0.043465427606319426,0.7925266609718655,,,,0.29699255863381585,0.7539113681630696,,,,0.40714282519684203,1.0257244397253362,,,,0.4093939751079458,0.8469906489878187,,,,0.7895936044913706,1.8008283022132656,,,
9.3,0.0039582856306711375,0.05747101442967928,,,,0.07815611094218218,0.4351567792318412,,,,0.04299413679462857,0.783549064477996,,,,0.29195304971901714,0.7398785898971111,,,,0.40225368833256636,1.0120895199048712,,,,0.4035930414485377,0.8346686125384276,,,,0.7760011854838195,1.764456794164871,,,
9.333333333333334,0.003933595542234192,0.057111689695056166,,,,0.0770537979815661,0.4287162016151131,,,,0.042531222001877776,0.7747059385180156,,,,0.2870322883550806,0.7261316552939522,,,,0.3974506395328951,0.9986528266722143,,,,0.39790409057209486,0.8225908774220012,,,,0.7626886509511678,1.7288240722949204,,,
9.366666666666667,0.003909183856551381,0.05675647382363281,,,,0.07597562621455033,0.4224173827445793,,,,0.04207647406215335,0.7659947913425089,,,,0.28222720085947867,0.7126658657210616,,,,0.3927318133126715,0.9854125479243762,,,,0.3923244988339709,0.8107521168496367,,,,0.7496509453292572,1.6939218079778549,,,
9.4,0.003885045955206086,0.05640529761040569,,,,0.07492089925209514,0.4162564128234159,,,,0.04162969077625645,0.7574131892636483,,,,0.2775347930219253,0.6994765288202398,,,,0.3880953870874675,0.9723668302471321,,,,0.3868517109454762,0.7991471070433701,,,,0.7368830381447257,1.6597413459927073,,,
9.433333333333334,0.0038611772956348746,0.05605809302080203,,,,0.07388894444897094,0.4102294988118387,,,,0.04119067661428906,0.748958754983217,,,,0.2729521481207515,0.6865589628807007,,,,0.3835395803254911,0.9595137819779255,,,,0.38148323810469414,0.7877707265353634,,,,0.7243799278694812,1.6262737336324122,,,
9.466666666666667,0.003837573412013036,0.05571479319954434,,,,0.07287911197551615,0.4043329609721156,,,,0.040759242433888086,0.7406291659756982,,,,0.2684764249877419,0.6739085009594425,,,,0.37906265370244685,0.9468514761789433,,,,0.3762166561807196,0.7766179553785054,,,,0.712136645552583,1.5935097486598138,,,
9.5,0.003814229915955652,0.055375332477190946,,,,0.07189077393121278,0.39856322950701223,,,,0.04033520521316781,0.7324221529246091,,,,0.2641048561200804,0.6615204947568959,,,,0.37466290826047904,0.9343779535206391,,,,0.37104960394957076,0.7656838742756796,,,,0.7001482582335234,1.5614399261190044,,,
9.533333333333333,0.003791142497041112,0.055039646374424295,,,,0.07092332349794464,0.3929168412897475,,,,0.039918387797489574,0.7243354982102981,,,,0.25983474583811134,0.6493903182558504,,,,0.37033868457224256,0.9220912250760899,,,,0.3659797813801204,0.7549636636345732,,,,0.6884098721413813,1.5300545840134567,,,
9.566666666666666,0.0037683069231645373,0.05470767160416868,,,,0.06997617413092269,0.38739043668354756,,,,0.039508618659232476,0.7163670344474808,,,,0.2556634684876774,0.6375133711316716,,,,0.36608836191106736,0.9099892750266686,,,,0.3610049479684503,0.744452602554578,,,,0.6769166356846732,1.4993438478650265,,,
9.6,0.003745719040728935,0.05437934607162545,,,,0.06904875878537244,0.38198075644888746,,,,0.039105731669789826,0.7085146430708241,,,,0.25158846668584606,0.6258850819417874,,,,0.36191035742810573,0.8980700632796179,,,,0.3561229211191102,0.7341460677519652,,,,0.6656637422370779,1.4692976741701684,,,
9.633333333333333,0.0037233747746823077,0.054054608872322066,,,,0.06814052917718377,0.3766846387365178,,,,0.03870956588306569,0.7007762529669458,,,,0.2476072496088911,0.6145009111023765,,,,0.3578031253372762,0.8863315279982054,,,,0.3513315745718199,0.724039532429217,,,,0.6546464327244713,1.439905872771804,,,
9.666666666666666,0.003701270128409118,0.05373340028827443,,,,0.06725095507582242,0.37149901616438236,,,,0.038319965329790436,0.6931498391512384,,,,0.24371739132143347,0.6033563536601401,,,,0.35376515610874554,0.8747715880452093,,,,0.34662883687221935,0.7141285650940548,,,,0.6438599980189706,1.4111581281670365,,,
9.7,0.003679401183484715,0.053415661782366904,,,,0.06637952362789416,0.3664209129765451,,,,0.03793677882201751,0.6856334214879706,,,,0.23991652914569436,0.5924469418669349,,,,0.3497949756716188,0.8633881453405987,,,,0.34201268988531897,0.7044088283334192,,,,0.6332997811458401,1.3830440197725298,,,
9.733333333333333,0.003657764099301359,0.05310133599105608,,,,0.0655257387098429,0.3614474422822589,,,,0.037559859767203774,0.6782250634521755,,,,0.23620236206985093,0.5817682475649666,,,,0.3458911446264449,0.8521790871343204,,,,0.33748116735036565,0.6948760775473537,,,,0.6229611793093015,1.355553041170726,,,
9.766666666666667,0.0036363551125745217,0.05279036671550678,,,,0.0646891203083438,0.3565758033733221,,,,0.03718906599131338,0.6709228709318673,,,,0.23257264919452308,0.5713158843901193,,,,0.3420522574680728,0.8411422881952082,,,,0.3330323534758792,0.685526159647459,,,,0.612839645743384,1.3286746183612246,,,
9.8,0.003615170536738131,0.05248269891126891,,,,0.0638692039270321,0.3518032791178881,,,,0.03682425957042057,0.6637249910691835,,,,0.2290252082164551,0.5610855098008782,,,,0.3382769418193456,0.8302756129170726,,,,0.3286643815736704,0.6763550117243243,,,,0.6029306913940328,1.3023981270426785,,,
9.833333333333334,0.003594206761237273,0.05217827867660375,,,,0.06306554001828184,0.3471272334289076,,,,0.03646530667032006,0.6566296111390938,,,,0.2255579139484886,0.5510728269401692,,,,0.33456385767604657,0.8195769173431283,,,,0.324375432730688,0.6673586596880647,,,,0.5932298864387626,1.2767129089513398,,,
9.866666666666667,0.003573460250726759,0.051877053239567573,,,,0.06227769343881684,0.3425451088054089,,,,0.0361120773936847,0.6496349574643524,,,,0.22216869687495303,0.5412735863372878,,,,0.3309116966634714,0.8090440511099476,,,,0.3201637345175904,0.6585332168858601,,,,0.5837328616501499,1.2516082872830747,,,
9.9,0.003552927544183802,0.051578970943959225,,,,0.06150524292800284,0.33805442394483864,,,,0.035764445634339406,0.642739294365426,,,,0.2188555417416325,0.5316835874569467,,,,0.3273191813049382,0.7986748593122117,,,,0.3160275597329719,0.6498748827001468,,,,0.5744353096094635,1.2270735812261677,,,
9.933333333333334,0.0035326052539428076,0.05128398123423512,,,,0.0607477806077306,0.33365277142470634,,,,0.035422288938247504,0.635940923144159,,,,0.21561648617948928,0.5222986801023056,,,,0.32378506430250464,0.788467184289579,,,,0.3119652251822144,0.6413799411308709,,,,0.5653329857767186,1.2030981196326254,,,
9.966666666666667,0.003512490064660037,0.0509920346394946,,,,0.06000491150285823,0.329337815451807,,,,0.0350854883708314,0.6292381810999935,,,,0.2124496193613553,0.5131147656786861,,,,0.3203081278301163,0.7784188673370315,,,,0.3079750904899695,0.6330447593650221,,,,0.5564217094233779,1.1796712538559384,,,
10.0,0.0034925787322156844,0.05070308275663377,,,,0.059276253081236185,0.32510728967730923,,,,0.03475392839027354,0.6226294405775861,,,,0.20935308069082256,0.5041277983245008,,,,0.31688718283936357,0.7685277503401235,,,,0.304055556945311,0.6248657863364238,,,,0.5476973644338767,1.156782369783417,,,
10.033333333333333,0.0034728680825605613,0.05041707823276384,,,,0.058561434812389346,0.3209589950760342,,,,0.03442749672646575,0.6161131080447148,,,,0.20632505852258828,0.4953337859157574,,,,0.31352106837798943,0.7587916773365836,,,,0.300205066378625,0.6168395512785858,,,,0.5391558999820674,1.1344208990912448,,,
10.066666666666666,0.003453355010514322,0.05013397474698584,,,,0.057860097743980696,0.3168907978882651,,,,0.03410608426529641,0.6096876231994064,,,,0.20336378891353266,0.48672879095031607,,,,0.3102086509212534,0.7492084960057777,,,,0.29642210006934455,0.6089626622732179,,,,0.5307933310885748,1.1125763297503535,,,
10.1,0.003434036478521854,0.049853726991610454,,,,0.05717189409522623,0.31290062762246285,,,,0.03378958493798437,0.6033514581052464,,,,0.2004675544038239,0.4783089313179035,,,,0.3069488237162187,0.7397760590875583,,,,0.29270517768365323,0.6012318047968261,,,,0.5226057390649733,1.0912382158110818,,,
10.133333333333333,0.003414909515374077,0.049576290652906946,,,,0.05649648686647489,0.3089864751172857,,,,0.03347789561518689,0.5971031163538739,,,,0.19763468282736762,0.47007038096170706,,,,0.3037405061390058,0.7304922257320721,,,,0.2890528562413216,0.5936437402676447,,,,0.5145892718505479,1.0703961864943699,,,
10.166666666666666,0.0033959712148991647,0.04930162239146213,,,,0.05583354946420898,0.3051463906613402,,,,0.033170916005626154,0.5909411322537034,,,,0.19486354615093324,0.4620093704371884,,,,0.3005826430650187,0.7213548627821096,,,,0.2854637291108552,0.5861953045949925,,,,0.506740144247304,1.050039954616959,,,
10.2,0.0033772187346297724,0.04902967982222476,,,,0.05518276534075763,0.30137848216911894,,,,0.032868548558994945,0.58486407004394,,,,0.19215255934130884,0.4541221873735773,,,,0.2974742042521305,0.7123618459896244,,,,0.28193642503216937,0.5788834067329827,,,,0.49905463805874184,1.0301593243777212,,,
10.233333333333333,0.0033586492944515825,0.04876042149430794,,,,0.05454382764805541,0.2976809134116115,,,,0.032570698372916936,0.5788705231329971,,,,0.18950017925985055,0.4464051768433225,,,,0.2944141837367867,0.7035110611680516,,,,0.27846960716602137,0.5717050272403723,,,,0.49152910213777345,1.010744198531857,,,
10.266666666666667,0.0033402601752381433,0.048493806870617134,,,,0.053916438904809974,0.29405190230009987,,,,0.032277273103751274,0.5729591133604564,,,,0.18690490358381054,0.4388547416446038,,,,0.29140159924296366,0.6948004052820792,,,,0.27506197216945816,0.5646572168481961,,,,0.48415995234901504,0.9917845849792367,,,
10.3,0.003322048717476595,0.04822979630736666,,,,0.05330031067647758,0.29048971922168193,,,,0.03198818288104401,0.5671284902817353,,,,0.18436526975383785,0.431467342501818,,,,0.28843549160390153,0.6862277874765448,,,,0.27171224929656074,0.5577370950366992,,,,0.4769436714505329,0.973270602792689,,,
10.333333333333334,0.0033040123198886558,0.04796835103354475,,,,0.05269516326747526,0.286992685425097,,,,0.03170334022544134,0.5613773304746654,,,,0.18187985394706624,0.4242394981887883,,,,0.28551492419650903,0.6777911300461248,,,,0.2684191995237843,0.5509418486229531,,,,0.4698768088999722,0.9551924877115058,,,
10.366666666666667,0.0032861484380508122,0.04770943313038134,,,,0.052100725425087854,0.28355917145545345,,,,0.03142265996989085,0.5557043368672112,,,,0.1794472700752123,0.4171677855792625,,,,0.2826389823883261,0.6694883693475111,,,,0.2651816146992158,0.5442687303604287,,,,0.4629559805898358,0.9375405971248901,,,
10.4,0.003268454583017435,0.04745300551087035,,,,0.051516734054555924,0.28018759563649165,,,,0.031146059183967616,0.5501082380855848,,,,0.17706616880712167,0.4102488396290946,,,,0.2798067729969108,0.661317456655748,,,,0.26199831671509405,0.5377150575516773,,,,0.45617786851651926,0.9203054145694646,,,
10.433333333333334,0.003250928319950172,0.0471990318993926,,,,0.050942933944856564,0.27687642259904344,,,,0.0308734571011722,0.5445877878220468,,,,0.17473523661521417,0.40347935329433865,,,,0.2770174237615101,0.6532763589664287,,,,0.2588681567029483,0.5312782106751813,,,,0.4495392203875544,0.903477553764386,,,
10.466666666666667,0.00323356726675677,0.04694747681148304,,,,0.05037907750471378,0.2736241618543785,,,,0.03060477504905643,0.539141764221699,,,,0.17245319484529031,0.39685607738931095,,,,0.2742700828268552,0.6453630597454215,,,,0.25579001425073633,0.5249556320273157,,,,0.4430368491713464,0.8870477622069621,,,
10.5,0.0032163690927420833,0.046698305533781494,,,,0.04982492450839874,0.2704293664111598,,,,0.030339936382041698,0.5337689692876145,,,,0.17021879880917212,0.3903758203885168,,,,0.2715639182389201,0.6375755596278191,,,,0.25276279664138074,0.5187448243802852,,,,0.43666763259353175,0.8710069243510409,,,
10.533333333333333,0.003199331517273851,0.046451484104202086,,,,0.04928024185090169,0.26729063143475645,,,,0.030078866416802692,0.5284682283036619,,,,0.1680308368996651,0.3840354481761773,,,,0.26889811745246583,0.6299118770677634,,,,0.2497854381121142,0.5126433496568101,,,,0.43042851258392356,0.8553460643897857,,,
