Time (h),CSF mean concentration (mmol/l),PAR mean concentration (mmol/l),PVS art. mean concentration (mmol/l),PVS vein mean concentration (mmol/l),PVS cont. mean concentration (mmol/l)
1.3333333333333333,1.0833966677579396,0.008784972719795312,0.049937232592373385,0.002321707011787455,0.021152868253875464
1.3666666666666667,1.1116085362935073,0.009123039847154577,0.05883207542803836,0.002662693520794331,0.024190752479053085
1.4,1.138190218995308,0.009445988228534213,0.0688709990505681,0.0030396110161952585,0.027542008450645118
1.4333333333333333,1.1631362510583632,0.00975241741373022,0.080138930129828,0.003454450557603187,0.031223308454131342
1.4666666666666666,1.1864412226951058,0.010041055864991795,0.09272059424999425,0.003909116103136116,0.035250214351546516
1.5,1.2080998406198813,0.010310770882959848,0.10669984359559671,0.004405404385784338,0.03963690094870372
1.5333333333333334,1.2281069913151093,0.010560576994840769,0.12215891280702176,0.004944987510706255,0.04439590180606635
1.5666666666666667,1.2464578058393656,0.010789641897111955,0.13917760092323977,0.00552939869224077,0.04953788560033308
1.6,1.2631477258571011,0.010997289426244098,0.15783238334471764,0.0061600211245455335,0.05507146730718798
1.6333333333333333,1.2781725704676319,0.011182999403561171,0.17819546409738102,0.006838079626090538,0.06100305465179186
1.6666666666666667,1.2915286032788604,0.011346404525667462,0.2003337846203169,0.007564634487599613,0.0673367270670037
1.7,1.303212599003147,0.011487284722733946,0.22430801025464914,0.00834057691551736,0.07407414220607894
1.7333333333333334,1.3132219086617505,0.011605559569690282,0.2501715192034321,0.009166625586321376,0.08121446404385325
1.7666666666666666,1.3215545222886542,0.011701279409354998,0.27796942078545755,0.010043324065766374,0.08875430673086804
1.8,1.3282091278462427,0.011774615840627908,0.3077376302982628,0.010971039138459156,0.09668768944558001
1.8333333333333333,1.3331851649307491,0.01182585215454112,0.3395020268217158,0.011949960372206409,0.10500599922991391
1.8666666666666667,1.3364828717795476,0.01185537418505778,0.3732777179835276,0.012980101454802027,0.1136979608609056
1.9,1.3381033241103197,0.011863661899615466,0.40906843226331036,0.01406130395407011,0.122749614882175
1.9333333333333333,1.338048464436696,0.011851281904868428,0.44686605505716986,0.015193244152831261,0.13214430671632857
1.9666666666666666,1.3363211207133878,0.011818880901675587,0.48665031971494266,0.016375443506689014,0.14186269109841196
2.0,1.3329250134553128,0.01176718000211901,0.5283886593796341,0.01760728308666766,0.1518827567911776
2.033333333333333,1.329405489086314,0.01169925820179005,0.5720362200030644,0.01888802213173666,0.1621798766324889
2.066666666666667,1.3257667486903681,0.011617713589250254,0.6175360296839382,0.020216820582390573,0.17272688748042403
2.1,1.3220140732626824,0.01152488026934771,0.6648193147569998,0.02159276523020024,0.183494203712147
2.1333333333333333,1.3181537003222468,0.011422937120682477,0.7138059491003799,0.023014898931875267,0.1944499668233585
2.1666666666666665,1.314192725791299,0.011313967983135564,0.764405020126086,0.024482252223992085,0.2055602325984149
2.2,1.31013901500557,0.011199996298656695,0.8165154930342734,0.02599387664251833,0.21678919640625305
2.2333333333333334,1.3060011164195167,0.011083004384956397,0.870026954255809,0.027548879080433953,0.22809945636447143
2.2666666666666666,1.3017881753467624,0.010964942515119572,0.9248204156245313,0.029146456565636778,0.23945231317244875
2.3,1.2975098467688446,0.010847730761936025,0.9807691626492568,0.03078593086268627,0.2508081040787419
2.3333333333333335,1.2931762070938426,0.010733255520391482,1.0377396330936965,0.03246678226595328,0.2621265666000837
2.3666666666666667,1.288797665204162,0.010623362129696057,1.0955923155535476,0.03418868186193863,0.27336722539380504
2.4,1.2843848733835883,0.010519844795997631,1.1541826613516533,0.035951521431758025,0.2844897934896987
2.433333333333333,1.2799486388319974,0.010424434914663428,1.2133620063130726,0.03775544009501848,0.29545457740069747
2.466666666666667,1.2754998365016406,0.010338788814181137,1.2729785013583035,0.039600846811355554,0.3062228748648571
2.5,1.2710493239491474,0.010264475841423893,1.3328780520605388,0.04148843797825618,0.3167573543205814
2.533333333333333,1.2666078588146594,0.010202967561072586,1.3929052672717563,0.04341920958326609,0.3270224066229097
2.566666666666667,1.2621860194457475,0.010155628654776157,1.4529044157797948,0.04539446364713431,0.33698446170069973
2.6,1.2577941290938015,0.010123709896436059,1.5127203880215934,0.04741580897975026,0.34661226544816326
2.6333333333333333,1.2534421840472754,0.010108343371667456,1.5721996575373895,0.04948515651221541,0.3558771147434522
2.6666666666666665,1.2491397860332583,0.010110539923030884,1.6311912344865034,0.051604709630079744,0.3647530507626338
2.7,1.2448960792172412,0.010131188652989988,1.6895476014723136,0.053776949999811245,0.3732170124898603
2.7333333333333334,1.240719692160488,0.010171058211668717,1.7471256203593013,0.05600461935975396,0.3812489534139697
2.7666666666666666,1.23661868513544,0.01023079953770403,1.803787397830469,0.05829069766148189,0.3888319248555813
2.8,1.2326005032517586,0.01031094970397876,1.8594010971734967,0.06063837783010609,0.3959521292766582
2.8333333333333335,1.228671935877316,0.010411936538416494,1.9138416841879984,0.06305103729598215,0.4025989464289694
2.8666666666666667,1.224839082856153,0.010534083734317906,1.9669915961281017,0.06553220636323799,0.40876493446512385
2.9,1.2211073280002258,0.010677616224871579,2.018741324162118,0.06808553344045169,0.4144458073304147
2.933333333333333,1.2174813202690906,0.010842665663491539,2.0689899018514333,0.07071474717244024,0.41964038901864026
2.966666666666667,1.2139649629460643,0.011029275917221535,2.117645294511204,0.07342361557605032,0.4243505447183744
3.0,1.210561410975361,0.011237408538398918,2.1646246868844887,0.07621590238591908,0.42858108856427357
3.033333333333333,1.207273076451331,0.011466948225729674,2.2098546691959218,0.07909532094292736,0.43233966766547355
3.066666666666667,1.2041016420617898,0.01171770831739128,2.2532713242024554,0.08206548609191272,0.43563662229730826
3.1,1.2010480820950082,0.011989436375363132,2.29482022018952,0.08512986468088704,0.43848482257197996
3.1333333333333333,1.1981126904371677,0.012281819922683727,2.334456316850047,0.0882917253595819,0.44089948248805816
